Index,NodeType,Direction,Latitude,Longitude,InterestCount%,AM%,PM%
132,Origin,True,38.546749508599504,-77.41503510957348,0.000013,0.000013,0.000013
132,Destination,True,38.918321171171165,-77.13562028470695,0.000013,0.000013,0.000013
133,Origin,True,38.9398699017199,-77.2726388357156,0.000136,0.000118,0.000149
133,Destination,True,38.97631558558558,-77.221,0.000136,0.000118,0.000149
134,Origin,False,38.86032675675675,-77.04998573127924,0.001373,0.001225,0.001479
134,Destination,False,38.7433097051597,-76.90744939055115,0.001373,0.001225,0.001479
135,Origin,False,38.80233234234233,-76.87846026275304,0.000003,0.000002,0.000003
135,Destination,False,38.69416965601965,-76.97928984740659,0.000003,0.000002,0.000003
136,Origin,False,38.97631558558558,-76.96524197377131,0.000009,0.000013,0.000006
136,Destination,False,38.595889557739554,-77.63416,0.000009,0.000013,0.000006
137,Origin,True,38.79244975429975,-77.05352795667754,0.000471,0.000474,0.000468
137,Destination,True,38.80233234234233,-76.7928253284413,0.000471,0.000474,0.000468
138,Origin,True,38.546749508599504,-77.34199347943131,0.000189,0.000193,0.000187
138,Destination,True,38.97631558558558,-77.13574732459044,0.000189,0.000193,0.000187
139,Origin,False,38.744337927927916,-77.221,0.000030,0.000032,0.000030
139,Destination,False,38.89072985257985,-77.41697322324397,0.000030,0.000032,0.000030
140,Origin,True,38.595889557739554,-76.90467366011966,0.000056,0.000090,0.000032
140,Destination,True,38.918321171171165,-76.79410142353471,0.000056,0.000090,0.000032
141,Origin,True,38.595889557739554,-77.41531409803589,0.000012,0.000015,0.000009
141,Destination,True,38.918321171171165,-77.221,0.000012,0.000015,0.000009
142,Origin,True,39.03815,-76.9129379593064,0.000024,0.000038,0.000014
142,Destination,True,39.03431,-77.13587398698022,0.000024,0.000038,0.000014
143,Origin,True,38.595889557739554,-77.19646819607179,0.000014,0.000019,0.000011
143,Destination,True,38.918321171171165,-77.221,0.000014,0.000019,0.000011
144,Origin,False,38.918321171171165,-76.87948113882777,0.000015,0.000022,0.000011
144,Destination,False,38.595889557739554,-77.12351956208376,0.000015,0.000022,0.000011
145,Origin,False,38.744337927927916,-77.04947376628505,0.000050,0.000063,0.000041
145,Destination,False,38.7433097051597,-77.48881787811023,0.000050,0.000063,0.000041
146,Origin,True,38.497609459459454,-77.26848568147439,0.000006,0.000005,0.000007
146,Destination,True,38.86032675675675,-76.87897146255847,0.000006,0.000005,0.000007
147,Origin,False,38.80233234234233,-77.04973013137652,0.000059,0.000065,0.000056
147,Destination,False,38.8415898034398,-77.12674972031601,0.000059,0.000065,0.000056
148,Origin,True,38.7433097051597,-77.05279151244092,0.000006,0.000006,0.000006
148,Destination,True,38.80233234234233,-76.87846026275304,0.000006,0.000006,0.000006
149,Origin,True,38.497609459459454,-77.04908109035902,0.000001,0.000001,0.000000
149,Destination,True,39.03431,-76.96562196094064,0.000001,0.000001,0.000000
