tripID,corridor,deviceID,providerID,providerType,providerDrivingProfile,vehicleWeightClass
c27bbedcb924a7ddf70b9e5702e13084,I-66-EB-TZ1-2-3_US-29-NB-TZ4,ec5422c1b1164ccc978f8c55f36f39c9,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
9e36e41103408de22f10173c6c618950,I-66-EB-TZ1-2-3_US-29-NB-TZ4,5af18a4a89dd34ccb64378f37eaa0950,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
d75ee3159d8951899a1fd70f00c9a7dd,I-66-EB-TZ1-2-3_US-29-NB-TZ4,d1c93f84f79c393be31c0c6a5c093aca,fb7b9ffa5462084c5f4e7e85a093e6d7,1,1,1
5fa7e9ee59a3842ce8d2db5b58eaed44,I-66-EB-TZ1-2-3_US-29-NB-TZ4,a91acaa91ad0bbb736764117aff26d42,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
79820ac063447ace73c9311d38ac2168,I-66-EB-TZ1-2-3_US-29-NB-TZ4,1e96e6f97fea46470700a11bdc3dfd34,84d9ee44e457ddef7f2c4f25dc8fa865,1,1,1
420481b810d7777257c77f3c22a49d8f,I-66-EB-TZ1-2-3_US-29-NB-TZ4,e841f85cf6b9e1219560171bb459a505,f033ab37c30201f73f142449d037028d,2,3,2
f342613416bd0566ecf3054ed029e6d6,I-66-EB-TZ1-2-3_US-29-NB-TZ4,33c2d03930abcfb861ab14a8a428d398,54229abfcfa5649e7003b83dd4755294,2,3,2
5c01b760e829f4c35a43ee268ea76b15,I-66-EB-TZ1-2-3_US-29-NB-TZ4,bb4967507f3befe688dd05f350972b8c,54229abfcfa5649e7003b83dd4755294,2,3,2
7915c64a56bfec157242fbd1f6b8b856,I-66-EB-TZ1-2-3_US-29-NB-TZ4,b35ba5378e13bd2aef46f4815ac7f2cf,54229abfcfa5649e7003b83dd4755294,2,3,2
5cfad89fb8fd9f829093467bb6e9fd0f,I-66-EB-TZ1-2-3_US-29-NB-TZ4,7fc6ef7645707e67c582b2c9078d209b,a02ffd91ece5e7efeb46db8f10a74059,2,3,1
b31d77e1eabcc5a51367d3240c141ee0,I-66-EB-TZ1-2-3_US-29-NB-TZ4,26a03fb145a986da282679c89caa8766,84d9ee44e457ddef7f2c4f25dc8fa865,1,1,1
9bed3208d61bd6c84b87670df4c547d3,I-66-EB-TZ1-2-3_US-29-NB-TZ4,5466778bf03694275bae4c551cc5708e,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
4912f341ad16206a8e75e7eb4fdc402f,I-66-EB-TZ1-2-3_US-29-NB-TZ4,33c2d03930abcfb861ab14a8a428d398,54229abfcfa5649e7003b83dd4755294,2,3,2
414301202df3aea567353ef7f02622fe,I-66-EB-TZ1-2-3_US-29-NB-TZ4,cc5e1a41de7123b63cbcb3910181670e,82cec96096d4281b7c95cd7e74623496,1,1,1
9bb09e5fe87fddb15f2df5b6e3a0c7c7,I-66-EB-TZ1-2-3_US-29-NB-TZ4,b2ee8c8d173551bfab98d7c9bfdc534b,82cec96096d4281b7c95cd7e74623496,1,1,1
be41b191262ba8c726f874a0dd7ad881,I-66-EB-TZ1-2-3_US-29-NB-TZ4,d3f811f0885169f33f1bff19821661f4,84d9ee44e457ddef7f2c4f25dc8fa865,1,1,1
76edc7b5917bdfe73d80c8c8c43484df,I-66-EB-TZ1-2-3_US-29-NB-TZ4,3e24b0a84c6b59e5cf279edf7101d91c,a02ffd91ece5e7efeb46db8f10a74059,2,3,1
47b10f9bbcbe94dce47e0f944ce11617,I-66-EB-TZ1-2-3_US-29-NB-TZ4,bd8e1f64cb3cad24e25b3f118d1f7801,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
43b12ca4326e8a4eae9aaeace773de7b,I-66-EB-TZ1-2-3_US-29-NB-TZ4,ae0b1d127a3f6d2aa037e9f39221071e,3ad7c2ebb96fcba7cda0cf54a2e802f5,1,1,1
390657ff3f26f0138e7f7b10f8af94fd,I-66-EB-TZ1-2-3_US-29-NB-TZ4,2884367eb8c81cac8c1ee1104c045389,84d9ee44e457ddef7f2c4f25dc8fa865,1,1,1
2faac3055f321557f241371ee5bd80f1,I-66-EB-TZ1-2-3_US-29-NB-TZ4,e4a8504c8fe0ebf984742434fce4436f,39059724f73a9969845dfe4146c5660e,1,1,1
b2def14497c466d35548cb7ac6044828,I-66-EB-TZ1-2-3_US-29-NB-TZ4,1db389611051a54797dfd02aeb7e33ec,54229abfcfa5649e7003b83dd4755294,2,3,2
d4635c9b7cacc3a20c8ebdc2d3d0b058,I-66-EB-TZ1-2-3_US-29-NB-TZ4,301fa09364afaa3cba1668b46159fd9f,84d9ee44e457ddef7f2c4f25dc8fa865,1,1,1
600940bc5b2dab796fbe56901bc95f27,I-66-EB-TZ1-2-3_US-29-NB-TZ4,f84037206fde982fb0805b74d1c582b9,39059724f73a9969845dfe4146c5660e,1,1,1
192295332c3ac61b41e6ebf4e89c44e7,I-66-EB-TZ1-2-3_US-29-NB-TZ4,a3f12d89e205e5ea6c3e0dd099e26379,54229abfcfa5649e7003b83dd4755294,2,3,2
edb2e29356dfa9555f7fec4394b50026,I-66-EB-TZ1-2-3_US-29-NB-TZ4,d4acde1d317285eeb7be229a6846e47a,84d9ee44e457ddef7f2c4f25dc8fa865,1,1,1
29a63abc97d75a6259b8394b7ccfdf20,I-66-EB-TZ1-2-3_US-29-NB-TZ4,b7cdadab5d7ee366290b5ffe4e9c997c,54229abfcfa5649e7003b83dd4755294,2,3,2
e23dce9ac3d55f2299c93855d9282ea0,I-66-EB-TZ1-2-3_US-29-NB-TZ4,02da028130ac197248579bc11ca1e40d,f4f6dce2f3a0f9dada0c2b5b66452017,1,1,1
c430a0bb2293a9fa00e8c30fc079dcfe,I-66-EB-TZ1-2-3_US-29-NB-TZ4,fd4494134509469b74e0f64fd9bff9ca,f033ab37c30201f73f142449d037028d,2,3,2
d8507295329b26b4b9835215bb088ae2,I-66-EB-TZ1-2-3_US-29-NB-TZ4,0c96514864dd7d0fed8c98fe45d2e778,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
88b465373ce72d229e17492a52c71edb,I-66-EB-TZ1-2-3_US-29-NB-TZ4,512cab1c0f2a4a47fec4f51cb586500e,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
e52ec8d70e33e8bf94064edda907a09e,I-66-EB-TZ1-2-3_US-29-NB-TZ4,71f5bba2a45164d67005f06bc2f63e55,54229abfcfa5649e7003b83dd4755294,2,3,2
8ddfe3c41c4ad3a31d97cd2d420f85e3,I-66-EB-TZ1-2-3_US-29-NB-TZ4,d1c93f84f79c393be31c0c6a5c093aca,fb7b9ffa5462084c5f4e7e85a093e6d7,1,1,1
1c549fc8a8fd68c1fc843290e4be5b29,I-66-EB-TZ1-2-3_US-29-NB-TZ4,0d18fcf97c6543df042da848c27807c5,84d9ee44e457ddef7f2c4f25dc8fa865,1,1,1
59d67da60c0cb568a2cc2d6669abd5e6,I-66-EB-TZ1-2-3_US-29-NB-TZ4,4cef143a2a335a4e5bafab9383a3c11d,54229abfcfa5649e7003b83dd4755294,2,3,2
5e1ceffaa03e6bc59b4157f442d2c11d,I-66-EB-TZ1-2-3_US-29-NB-TZ4,78c7f1dbaf7d42b8191a0e6ccdc13a26,a02ffd91ece5e7efeb46db8f10a74059,2,3,1
4ec0a75e06dfb496295ea81539d7fd2f,I-66-EB-TZ1-2-3_US-29-NB-TZ4,0ffd71c364c63cfd0935348c9e600755,3ad7c2ebb96fcba7cda0cf54a2e802f5,1,1,1
7b5d54482853d7fd6e5757e22edb35b9,I-66-EB-TZ1-2-3_US-29-NB-TZ4,c3d4dccf17edc83a80c2e45f97621b34,54229abfcfa5649e7003b83dd4755294,2,3,2
62408b575188e2748f0a1cc22bf74d30,I-66-EB-TZ1-2-3_US-29-NB-TZ4,bb6be002cb714e0e55251c25b4351b9c,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
dd9f3414a62f02c2d7cd1eea31f967e4,I-66-EB-TZ1-2-3_US-29-NB-TZ4,6aa400f914d5231e8ef8b6c708f198d3,f033ab37c30201f73f142449d037028d,2,3,2
d08018d2d72c8a24ceca4caf0487f3fb,I-66-EB-TZ1-2-3_US-29-NB-TZ4,be9a06f2651ca4ab0da64def528f14b5,a02ffd91ece5e7efeb46db8f10a74059,2,3,1
171e1bcd6bd4422d7b24b87d1473ed46,I-66-EB-TZ1-2-3_US-29-NB-TZ4,1be1e80268d91e727fb8ecd553c150ee,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
e933914a3a37bad7b7524d8c0809b476,I-66-EB-TZ1-2-3_US-29-NB-TZ4,d1c93f84f79c393be31c0c6a5c093aca,fb7b9ffa5462084c5f4e7e85a093e6d7,1,1,1
7dc142f9edd0c0919b48db38a6a870d5,I-66-EB-TZ1-2-3_US-29-NB-TZ4,d1c93f84f79c393be31c0c6a5c093aca,fb7b9ffa5462084c5f4e7e85a093e6d7,1,1,1
f3053c6cf9ca787a3344259de7f04a6e,I-66-EB-TZ1-2-3_US-29-NB-TZ4,cedcf7d9578a11e3786d133aa1b6cde8,a02ffd91ece5e7efeb46db8f10a74059,2,3,1
41dad6d67cc6b96b6009176590bcc936,I-66-EB-TZ1-2-3_US-29-NB-TZ4,2f08fc92a8b791ed7c2694af5248f3ce,3ad7c2ebb96fcba7cda0cf54a2e802f5,1,1,1
1e6024c6929c2f6fb8afb56279fe0c07,I-66-EB-TZ1-2-3_US-29-NB-TZ4,d5c4461b2d1c997f5bcb22089033a571,54229abfcfa5649e7003b83dd4755294,2,3,2
a5e5882002bac145b7ce180c426a5104,I-66-EB-TZ1-2-3_US-29-NB-TZ4,ee263f5081e371c0716c87a8d04b4d86,54229abfcfa5649e7003b83dd4755294,2,3,2
32a27dfe26a16fa06620dd030f88680b,I-66-EB-TZ1-2-3_US-29-NB-TZ4,b2eb5359e0dad2d3b9253e6406f28ea1,54229abfcfa5649e7003b83dd4755294,2,3,2
6c01733523fc9dd4ad184a8deeb4c5ba,I-66-EB-TZ1-2-3_US-29-NB-TZ4,8435f09efcdf5c1ebab56865d56c6615,54229abfcfa5649e7003b83dd4755294,2,3,2
a71f0ecfa1f0e3dc8e70d1f21dd0e048,I-66-EB-TZ1-2-3_US-29-NB-TZ4,eabded6725d47609b8a9daaf3850ec92,84d9ee44e457ddef7f2c4f25dc8fa865,1,1,1
9c9915e5f669681741b646d31cb6380b,I-66-EB-TZ1-2-3_US-29-NB-TZ4,387f52b2bad527e9c9f324bbd3e11686,82cec96096d4281b7c95cd7e74623496,1,1,1
f8ee1d1302ddc1e195c1b3f9cf64423f,I-66-EB-TZ1-2-3_US-29-NB-TZ4,e2e4c989dbd5e968dc6447d2c4a974c1,54229abfcfa5649e7003b83dd4755294,2,3,2
9efd2c26585d25fda6572cb9c3094128,I-66-EB-TZ1-2-3_US-29-NB-TZ4,651577ce0840a145790893fbe8901212,84d9ee44e457ddef7f2c4f25dc8fa865,1,1,1
47dc9f21a9af13533e8994816d4d2467,I-66-EB-TZ1-2-3_US-29-NB-TZ4,2c5d58baeed7c7087307f315e5aeb1c4,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
681e9451b496f31c1e07ee3db7e90932,I-66-EB-TZ1-2-3_US-29-NB-TZ4,d1c93f84f79c393be31c0c6a5c093aca,fb7b9ffa5462084c5f4e7e85a093e6d7,1,1,1
93b56b5c9c03195d10703dbd5883cffb,I-66-EB-TZ1-2-3_US-29-NB-TZ4,356e2f3e41e638cd65a921e55729821e,84d9ee44e457ddef7f2c4f25dc8fa865,1,1,1
2face1c894adf45fb8803edfa131912a,I-66-EB-TZ1-2-3_US-29-NB-TZ4,04c604155c4a77ce801c1dcd9a2183f4,84d9ee44e457ddef7f2c4f25dc8fa865,1,1,1
4c3d8519b3284d03c80e850198826d34,I-66-EB-TZ1-2-3_US-29-NB-TZ4,e19da67335b1cec1e43d7317981890ea,a02ffd91ece5e7efeb46db8f10a74059,2,3,1
27fd3d33a90e20e45b07b4bfdc754d2f,I-66-EB-TZ1-2-3_US-29-NB-TZ4,d1c93f84f79c393be31c0c6a5c093aca,fb7b9ffa5462084c5f4e7e85a093e6d7,1,1,1
a8b57451142f1a21a30ae34022c58f62,I-66-EB-TZ1-2-3_US-29-NB-TZ4,a0bc3d19a54cc55a4f90da4b248237c7,3ad7c2ebb96fcba7cda0cf54a2e802f5,1,1,1
ba5c72165df9793081ef9d1387ff482f,I-66-EB-TZ1-2-3_US-29-NB-TZ4,2ef54c3bae8acd3f5ca5c588a2ae8a74,a02ffd91ece5e7efeb46db8f10a74059,2,3,1
7f9e12973fe3e170eb5e7cf60cd82a62,I-66-EB-TZ1-2-3_US-29-NB-TZ4,02af732a5bad878c9020d2a52f15cbae,54229abfcfa5649e7003b83dd4755294,2,3,2
b05083040d75d4e1337ea3785ceb3871,I-66-EB-TZ1-2-3_US-29-NB-TZ4,3696dcd39d497c575a5b6c0821c60071,fb7b9ffa5462084c5f4e7e85a093e6d7,1,1,1
df8367565b04746b20499cebcd6a2b40,I-66-EB-TZ1-2-3_US-29-NB-TZ4,10c8e879f3a060c31ae7c49151bacc96,54229abfcfa5649e7003b83dd4755294,2,3,2
06bcba2438b548e6161b09029accf1ed,I-66-EB-TZ1-2-3_US-29-NB-TZ4,2d76f7ac2ab140522cb80cfe2f8088e9,a02ffd91ece5e7efeb46db8f10a74059,2,3,1
2777cb3b111eb8defa16477f3e2c2ff0,I-66-EB-TZ1-2-3_US-29-NB-TZ4,5bd86f06d533bd65f1297e0983e0e01c,fb7b9ffa5462084c5f4e7e85a093e6d7,1,1,1
8321e73ed9094ded5f1fea77c3b3b877,I-66-EB-TZ1-2-3_US-29-NB-TZ4,12e815f0e9d04c9ef804c81ac05f5812,f4f6dce2f3a0f9dada0c2b5b66452017,1,1,1
da8a24612d7a19e06c04a2b1920cbd3d,I-66-EB-TZ1-2-3_US-29-NB-TZ4,c71f399692fd86b0d82ce440237e5d50,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
c71b8123fc812abf1a2e5ccdef85641b,I-66-EB-TZ1-2-3_US-29-NB-TZ4,04052066e749407d11f52587e56a137b,82cec96096d4281b7c95cd7e74623496,1,1,1
5552032c51c8cb860ca98a67547a0a78,I-66-EB-TZ1-2-3_US-29-NB-TZ4,b870e540bb862599aeab894ca88718c7,84d9ee44e457ddef7f2c4f25dc8fa865,1,1,1
bc987de05217d85e8047134c5f9c6dd9,I-66-EB-TZ1-2-3_US-29-NB-TZ4,d03027ea5f467f9a78f76895696b08d7,f4f6dce2f3a0f9dada0c2b5b66452017,1,1,1
3a1624065ecdbb3e1a2942b21363cef9,I-66-EB-TZ1-2-3_US-29-NB-TZ4,d1c93f84f79c393be31c0c6a5c093aca,fb7b9ffa5462084c5f4e7e85a093e6d7,1,1,1
04f255b371293a66da04a7feac221779,I-66-EB-TZ1-2-3_US-29-NB-TZ4,7fc6ef7645707e67c582b2c9078d209b,a02ffd91ece5e7efeb46db8f10a74059,2,3,1
cdffd8289636a353dc5c5086b4e0ece4,I-66-EB-TZ1-2-3_US-29-NB-TZ4,7e5bebaf3b5b3f9bd70467ff46bbe87c,54229abfcfa5649e7003b83dd4755294,2,3,2
65a44896d5c616dbd5d47d77d1301877,I-66-EB-TZ1-2-3_US-29-NB-TZ4,07124692f6d1cf34788cbc6a2636e5a4,39059724f73a9969845dfe4146c5660e,1,1,1
47b695fafed403f7941a41c87ae102f0,I-66-EB-TZ1-2-3_US-29-NB-TZ4,bac1d179378ed560c765b6ca6da03dd0,84d9ee44e457ddef7f2c4f25dc8fa865,1,1,1
f683765385aac8c0776649e2fa4d2923,I-66-EB-TZ1-2-3_US-29-NB-TZ4,aedce2c433ee9e0ab73fddfb78bdf8aa,84d9ee44e457ddef7f2c4f25dc8fa865,1,1,1
d211f4ffb70f8e445e3e3e6a962aa954,I-66-EB-TZ1-2-3_US-29-NB-TZ4,ed6da87f32b3ecda7ed1d5a32376c55d,54229abfcfa5649e7003b83dd4755294,2,3,2
911626fb12e95cd9fe818e20f15fabb0,I-66-EB-TZ1-2-3_US-29-NB-TZ4,e3346166fb45112f602b6d5a57cec7e5,84d9ee44e457ddef7f2c4f25dc8fa865,1,1,1
8e484a3f44478517a79531a6432d1dc5,I-66-EB-TZ1-2-3_US-29-NB-TZ4,95bc6c76142797a553efdd9ae7ce7bb0,3ad7c2ebb96fcba7cda0cf54a2e802f5,1,1,1
b88afe347070cc7b667bab44e195d4df,I-66-EB-TZ1-2-3_US-29-NB-TZ4,0c3919a33221cee517537e8ce2761a05,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
0ce1965bec3006421f29d2562f55499d,I-66-EB-TZ1-2-3_US-29-NB-TZ4,85c43a0487a732e708ffe696d461f20e,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
7b548fe68e4ba0dd451730f0429515bc,I-66-EB-TZ1-2-3_US-29-NB-TZ4,74c6b233c0d2dfd6c40612e948981d7a,8dd48d6a2e2cad213179a3992c0be53c,1,1,1
e1ce1046d89bae74fc5d82660e48b07c,I-66-EB-TZ1-2-3_US-29-NB-TZ4,b35ba5378e13bd2aef46f4815ac7f2cf,54229abfcfa5649e7003b83dd4755294,2,3,2
139fd3e6ad11cc0a54aad378095849b6,I-66-EB-TZ1-2-3_US-29-NB-TZ4,ba33a3a0637f98f350b06a11c794f055,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
03a77d5805b1504ff4eb0d12f3895803,I-66-EB-TZ1-2-3_US-29-NB-TZ4,d1c93f84f79c393be31c0c6a5c093aca,fb7b9ffa5462084c5f4e7e85a093e6d7,1,1,1
c58b6b2fa8eceee54e612634edab64ef,I-66-EB-TZ1-2-3_US-29-NB-TZ4,47d48968f24e8e91a35409c376bbd0fe,84d9ee44e457ddef7f2c4f25dc8fa865,1,1,1
e537b67ebc75cb1418edea464f2ff9fd,I-66-EB-TZ1-2-3_US-29-NB-TZ4,b908adfca89421eb840b0290aa604909,54229abfcfa5649e7003b83dd4755294,2,3,2
ba54698cba7762d2a67d7dd7ae6ac607,I-66-EB-TZ1-2-3_US-29-NB-TZ4,f497fe05b7471402b52c9ae118c1dde6,54229abfcfa5649e7003b83dd4755294,2,3,2
02658c36dadca5b6fd488a59c6401c5a,I-66-EB-TZ1-2-3_US-29-NB-TZ4,a9e31af9a8b6bc7636ea19eb0d9b2d64,a02ffd91ece5e7efeb46db8f10a74059,2,3,1
d8333fb409502bf7e6c3e8033eab8755,I-66-EB-TZ1-2-3_US-29-NB-TZ4,c3a288ff7c10bde8ae519fb9d967958c,3ad7c2ebb96fcba7cda0cf54a2e802f5,1,1,1
6ea2107580ac53548cce7a4e80fa1fa5,I-66-EB-TZ1-2-3_US-29-NB-TZ4,f4d8d431e3d89fc6167f3f17baa0ad12,3ad7c2ebb96fcba7cda0cf54a2e802f5,1,1,1
2cd4c641554446f6f315e6366db56ff4,I-66-EB-TZ1-2-3_US-29-NB-TZ4,21313c2126a7d04f8d1b3e045cdcdb2d,82cec96096d4281b7c95cd7e74623496,1,1,1
353aaa39ff7365505f5a8e8878ce37e4,I-66-EB-TZ1-2-3_US-29-NB-TZ4,234c81306835a7611b36c6f1ad8ae40d,84d9ee44e457ddef7f2c4f25dc8fa865,1,1,1
ac66ad6feda7c9c59c6164465f96a722,I-66-EB-TZ1-2-3_US-29-NB-TZ4,b3f0a2d5278e635a7123c07d1777e200,a02ffd91ece5e7efeb46db8f10a74059,2,3,1
e0b53dd19922be56038627f6f2daedef,I-66-EB-TZ1-2-3_US-29-NB-TZ4,41aa2b294ca45f3ddba39a5182d626e9,a02ffd91ece5e7efeb46db8f10a74059,2,3,1
a24650694f7c74d1292677ee51a66f6b,I-66-EB-TZ1-2-3_US-29-NB-TZ4,994942979e1081bf22a5bb30ada2349f,54229abfcfa5649e7003b83dd4755294,2,3,2
7c131f7621004cfce14c98a35852b4e7,I-66-EB-TZ1-2-3_US-29-NB-TZ4,a3f12d89e205e5ea6c3e0dd099e26379,54229abfcfa5649e7003b83dd4755294,2,3,2
62a28aa5254c05172d0122510e02224c,I-66-EB-TZ1-2-3_US-29-NB-TZ4,7fc6ef7645707e67c582b2c9078d209b,a02ffd91ece5e7efeb46db8f10a74059,2,3,1
fb0456961078a116aa97dff6876ea26c,I-66-EB-TZ1-2-3_US-29-NB-TZ4,f7c529cf42f06fc5ec648028b709237b,54229abfcfa5649e7003b83dd4755294,2,3,2
a7eda8479c32c4a05d369bdbc7ccde93,I-66-EB-TZ1-2-3_US-29-NB-TZ4,09d6b6f824d41963cfe6835033208371,fb7b9ffa5462084c5f4e7e85a093e6d7,1,1,1
3d4890967afddb7022869ed08510a2e8,I-66-EB-TZ1-2-3_US-29-NB-TZ4,10c8e879f3a060c31ae7c49151bacc96,54229abfcfa5649e7003b83dd4755294,2,3,2
365e0843bfaba0a67e68c6e8d7f3506e,I-66-EB-TZ1-2-3_US-29-NB-TZ4,9943bed4012aaa8f9dd37c9aca5e5941,54229abfcfa5649e7003b83dd4755294,2,3,2
c91ba8710e7202cec20e1d5140d4f8b6,I-66-EB-TZ1-2-3_US-29-NB-TZ4,00e95ed4bd0f5eaf8150501fa56b0981,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
72698aaee269b3f99c3af0e387a1730c,I-66-EB-TZ1-2-3_US-29-NB-TZ4,4a5b83a3023464b4c9a69c053703efde,54229abfcfa5649e7003b83dd4755294,2,3,2
08334669d47249f6af0faa7846819db5,I-66-EB-TZ1-2-3_US-29-NB-TZ4,a5587ca1889ac68e412d87d336610450,84d9ee44e457ddef7f2c4f25dc8fa865,1,1,1
46db0f69fb50f66bab3c37e701046cec,I-66-EB-TZ1-2-3_US-29-NB-TZ4,02af732a5bad878c9020d2a52f15cbae,54229abfcfa5649e7003b83dd4755294,2,3,2
a1410c5eaa9dd040eab972769b397506,I-66-EB-TZ1-2-3_US-29-NB-TZ4,bf84a6c7fa2d95aaf90c4738e21962e5,54229abfcfa5649e7003b83dd4755294,2,3,2
93b6ead546da87e491a19097dab37d87,I-66-EB-TZ1-2-3_US-29-NB-TZ4,29882813867087a8445f9a77d864ed07,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
e54a59f0e3767702affecbf55cda76d6,I-66-EB-TZ1-2-3_US-29-NB-TZ4,cd1dbbd607a4ed2148e30e66d52b0ad4,54229abfcfa5649e7003b83dd4755294,2,3,2
081f8d4d71757fbdf4d4634de232da1b,I-66-EB-TZ1-2-3_US-29-NB-TZ4,548310ee428964eefe45e6f942bc44b2,fb7b9ffa5462084c5f4e7e85a093e6d7,1,1,1
b8686b12104957a94cf4fbbd4908586b,I-66-EB-TZ1-2-3_US-29-NB-TZ4,fda1c864e6acfc5770e251b96a23a0ee,54229abfcfa5649e7003b83dd4755294,2,3,2
4a5496d3b64218616f60537c067a6eaa,I-66-EB-TZ1-2-3_US-29-NB-TZ4,7a9f7b1a7a67c6f0aed8345066d291eb,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
09a50324e38e9de49c16800643d122e5,I-66-EB-TZ1-2-3_US-29-NB-TZ4,1e96e6f97fea46470700a11bdc3dfd34,84d9ee44e457ddef7f2c4f25dc8fa865,1,1,1
c4dcb85ee0116ceab01f14445a181aab,I-66-EB-TZ1-2-3_US-29-NB-TZ4,66551d43aea236af842c74746c62e8ad,54229abfcfa5649e7003b83dd4755294,2,3,2
7ed5ce445ac974cde2e5a7a5bad0aa84,I-66-EB-TZ1-2-3_US-29-NB-TZ4,1e96e6f97fea46470700a11bdc3dfd34,84d9ee44e457ddef7f2c4f25dc8fa865,1,1,1
765e5c37de3a2e36157bdd6db4089b62,I-66-EB-TZ1-2-3_US-29-NB-TZ4,e19da67335b1cec1e43d7317981890ea,a02ffd91ece5e7efeb46db8f10a74059,2,3,1
82ee326d6ceb66d2796e951524a0c60c,I-66-EB-TZ1-2-3_US-29-NB-TZ4,8da859bfa4dc93af80a7924a469c7b47,84d9ee44e457ddef7f2c4f25dc8fa865,1,1,1
e95fbe5fd52cafb389c32dcef5b5b4b4,I-66-EB-TZ1-2-3_US-29-NB-TZ4,b4560ff51a85de56926a5c66ca1d6718,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
4daf37ea81ada21bd614589bb6796b75,I-66-EB-TZ1-2-3_US-29-NB-TZ4,b908adfca89421eb840b0290aa604909,54229abfcfa5649e7003b83dd4755294,2,3,2
c0bb4e9325f31dd9fe50a80f5b1e6216,I-66-EB-TZ1-2-3_US-29-NB-TZ4,d1c93f84f79c393be31c0c6a5c093aca,fb7b9ffa5462084c5f4e7e85a093e6d7,1,1,1
dcadbe93723190d9576e4a57a25da279,I-66-EB-TZ1-2-3_US-29-NB-TZ4,20ee141cf09ec34dae1c3aa704c0c1c9,a02ffd91ece5e7efeb46db8f10a74059,2,3,1
65f6234f2d5bfb88a5f08bf74b8c1fc7,I-66-EB-TZ1-2-3_US-29-NB-TZ4,653a41f416f81d97267dd7ad9d071fa4,54229abfcfa5649e7003b83dd4755294,2,3,2
4f214785815b73af2ca967cc2f9822a1,I-66-EB-TZ1-2-3_US-29-NB-TZ4,61da98eb34d095dcf43f21424f88e191,c3e878e27f52e2a57ace4d9a76fd9acf,1,1,1
c9450d76528b6b70f72ad536924fd638,I-66-EB-TZ1-2-3_US-29-NB-TZ4,02af732a5bad878c9020d2a52f15cbae,54229abfcfa5649e7003b83dd4755294,2,3,2
f3e9de63cedb359c147bc5cbdc31fd7c,I-66-EB-TZ1-2-3_US-29-NB-TZ4,37cb97ac03ecfe73cdecb84ad32ca3dd,6cdd60ea0045eb7a6ec44c54d29ed402,2,3,2
f29dcfa8a97c6d8d35f4aef241bd03fb,I-66-EB-TZ1-2-3_US-29-NB-TZ4,7767f601f82e53a0af7118284ea23cc3,84d9ee44e457ddef7f2c4f25dc8fa865,1,1,1
ac3df66d9c7872cf60e3ba03b0d38283,I-66-EB-TZ1-2-3_US-29-NB-TZ4,8c8f55d07e8fa7cca1643a397be1e477,a02ffd91ece5e7efeb46db8f10a74059,2,3,1
95f7a82ed738f20fde8368da845533b8,I-66-EB-TZ1-2-3_US-29-NB-TZ4,9775fd4ae86926136c7e3a5034e1d101,54229abfcfa5649e7003b83dd4755294,2,3,2
50182ec2b290398abcef1001ceecea56,I-66-EB-TZ1-2-3_US-29-NB-TZ4,2a4718e7e43804ac69775cc3af775fdc,54229abfcfa5649e7003b83dd4755294,2,3,2
f914c10d470ca3781a6ff7950d5239e0,I-66-EB-TZ1-2-3_US-29-NB-TZ4,341ae0a9ce3b82f54d0a765a76ea50d1,54229abfcfa5649e7003b83dd4755294,2,3,2
66d31a605023118044748d9509ff846d,I-66-EB-TZ1-2-3_US-29-NB-TZ4,701151b80742a4011751866f5656d4b8,84d9ee44e457ddef7f2c4f25dc8fa865,1,1,1
a45f85c5b51491b9f85071cdb116862a,I-66-EB-TZ1-2-3_US-29-NB-TZ4,f5058cabd69f40e303f30442e006e9ed,54229abfcfa5649e7003b83dd4755294,2,3,2
55361b2df195ef105b218271720d1ac7,I-66-EB-TZ1-2-3_US-29-NB-TZ4,0048e5f8a8c847e65bc2a4dcdbb222f6,84d9ee44e457ddef7f2c4f25dc8fa865,1,1,1
461581d619413fb664505e3fe112e21f,I-66-EB-TZ1-2-3_US-29-NB-TZ4,ea6ea57dc3a6265c7354423a45f9cc67,a02ffd91ece5e7efeb46db8f10a74059,2,3,1
9400ac226d4245c659fb6a077a425893,I-66-EB-TZ1-2-3_US-29-NB-TZ4,02af732a5bad878c9020d2a52f15cbae,54229abfcfa5649e7003b83dd4755294,2,3,2
