Index,NodeType,Direction,Latitude,Longitude,InterestCount%,AM%,PM%,total percent,Ranking
2071,Destination,TRUE,38.74963964,-76.75116594,0.000003,0.000004,0.000002,,
2075,Origin,FALSE,39.11,-77.02003774,0.000003,0.000005,0.000002,,
2075,Destination,FALSE,38.9398699,-77.34494307,0.000003,0.000005,0.000002,,
2083,Origin,FALSE,38.92981982,-76.75363208,0.000003,0.000005,0.000002,,
2083,Destination,FALSE,38.8415898,-77.1992369,0.000003,0.000005,0.000002,,
2090,Origin,FALSE,39.11,-76.75607549,0.000003,0.000004,0.000002,,
2090,Destination,FALSE,38.98900995,-77.34530758,0.000003,0.000004,0.000002,,
2112,Origin,FALSE,39.11,-77.284,0.000003,0.000006,0.000002,,
2112,Destination,FALSE,38.54674951,-77.04982696,0.000003,0.000006,0.000002,,
2134,Origin,TRUE,38.59588956,-77.56121137,0.000003,0.000002,0.000004,,
2134,Destination,TRUE,39.11,-77.284,0.000003,0.000002,0.000004,,
2147,Origin,TRUE,38.98900995,-77.63416,0.000003,0.000002,0.000003,,
2147,Destination,TRUE,39.11,-77.02003774,0.000003,0.000002,0.000003,,
2183,Origin,FALSE,38.92981982,-76.75363208,0.000003,0.000004,0.000002,,
2183,Destination,FALSE,38.54674951,-77.63416,0.000003,0.000004,0.000002,,
2191,Origin,FALSE,38.92981982,-76.75363208,0.000003,0.000004,0.000003,,
2191,Destination,FALSE,38.98900995,-76.83981586,0.000003,0.000004,0.000003,,
2192,Origin,FALSE,38.74963964,-76.75116594,0.000003,0.000006,0,,
2192,Destination,FALSE,38.49760946,-77.34162055,0.000003,0.000006,0,,
2199,Origin,FALSE,38.92981982,-76.75363208,0.000003,0.000006,0.000002,,
2199,Destination,FALSE,38.59588956,-77.63416,0.000003,0.000006,0.000002,,
2254,Origin,TRUE,38.89072985,-77.63416,0.000003,0.000003,0.000002,,
2254,Destination,TRUE,38.74963964,-76.75116594,0.000003,0.000003,0.000002,,
2275,Origin,FALSE,39.11,-77.02003774,0.000003,0.000005,0.000001,,
2275,Destination,FALSE,38.69416966,-77.41586995,0.000003,0.000005,0.000001,,
2277,Origin,FALSE,39.11,-76.75607549,0.000003,0.000002,0.000003,,
2277,Destination,FALSE,38.9398699,-77.34494307,0.000003,0.000002,0.000003,,
2280,Origin,FALSE,38.92981982,-76.75363208,0.000003,0.000004,0.000001,,
2280,Destination,FALSE,38.98900995,-77.34530758,0.000003,0.000004,0.000001,,
2310,Origin,TRUE,39.03815,-77.63416,0.000003,0.000004,0.000003,,
2310,Destination,TRUE,38.74963964,-77.284,0.000003,0.000004,0.000003,,
2318,Origin,FALSE,38.74963964,-76.75116594,0.000003,0.000005,0.000001,,
2318,Destination,FALSE,38.49760946,-77.56102514,0.000003,0.000005,0.000001,,
2345,Origin,FALSE,39.11,-77.284,0.000003,0.000004,0.000002,,
2345,Destination,FALSE,38.59588956,-76.83172503,0.000003,0.000004,0.000002,,
2420,Origin,FALSE,39.11,-77.284,0.000003,0.000004,0.000002,,
2420,Destination,FALSE,38.79244975,-77.12610696,0.000003,0.000004,0.000002,,
2457,Origin,FALSE,38.92981982,-76.75363208,0.000003,0.000005,0.000001,,
2457,Destination,FALSE,38.79244975,-77.12610696,0.000003,0.000005,0.000001,,
2559,Origin,TRUE,38.49760946,-77.12221595,0.000003,0.000005,0.000001,,
2559,Destination,TRUE,38.92981982,-77.01881604,0.000003,0.000005,0.000001,,
2569,Origin,FALSE,39.11,-77.284,0.000003,0.000004,0.000002,,
2569,Destination,FALSE,38.74330971,-77.41614682,0.000003,0.000004,0.000002,,
2586,Origin,FALSE,39.11,-77.284,0.000003,0.000004,0.000002,,
2586,Destination,FALSE,38.79244975,-77.27126497,0.000003,0.000004,0.000002,,
15,Origin,FALSE,39.11,-77.02003774,0.000002,0.000002,0.000001,,
15,Destination,FALSE,38.9398699,-76.91111767,0.000002,0.000002,0.000001,,
16,Origin,FALSE,38.92981982,-76.75363208,0.000002,0.000003,0.000001,,
16,Destination,FALSE,38.59588956,-77.1964682,0.000002,0.000003,0.000001,,
29,Origin,FALSE,38.74963964,-77.01758297,0.000002,0.000002,0.000002,,
29,Destination,FALSE,38.89072985,-76.91020408,0.000002,0.000002,0.000002,,
35,Origin,TRUE,38.49760946,-77.04908109,0.000002,0.000002,0.000001,,
35,Destination,TRUE,39.11,-77.02003774,0.000002,0.000002,0.000001,,
46,Origin,TRUE,38.64502961,-77.56130413,0.000002,0.000004,0.000001,,
46,Destination,TRUE,39.11,-77.284,0.000002,0.000004,0.000001,,
50,Origin,TRUE,38.69416966,-77.63416,0.000002,0.000004,0.000001,,
50,Destination,TRUE,38.92981982,-77.284,0.000002,0.000004,0.000001,,
103,Origin,FALSE,39.11,-77.02003774,0.000002,0.000002,0.000002,,
103,Destination,FALSE,38.74330971,-77.41614682,0.000002,0.000002,0.000002,,
123,Origin,TRUE,38.69416966,-77.63416,0.000002,0.000004,0.000001,,
123,Destination,TRUE,39.11,-76.75607549,0.000002,0.000004,0.000001,,
135,Origin,TRUE,38.8415898,-77.41669845,0.000002,0.000003,0.000002,,
135,Destination,TRUE,38.74963964,-77.284,0.000002,0.000003,0.000002,,
142,Origin,FALSE,39.11,-77.02003774,0.000002,0.000004,0.000001,,
142,Destination,FALSE,38.8415898,-77.12674972,0.000002,0.000004,0.000001,,
150,Origin,FALSE,39.11,-76.75607549,0.000002,0.000004,0.000001,,
150,Destination,FALSE,38.54674951,-76.97678533,0.000002,0.000004,0.000001,,
163,Origin,FALSE,38.92981982,-76.75363208,0.000002,0.000004,0.000001,,
163,Destination,FALSE,38.89072985,-77.34457763,0.000002,0.000004,0.000001,,
184,Origin,TRUE,38.59588956,-76.83172503,0.000002,0.000003,0,,
184,Destination,TRUE,39.11,-76.75607549,0.000002,0.000003,0,,
220,Origin,FALSE,39.11,-77.284,0.000002,0.000003,0,,
220,Destination,FALSE,38.69416966,-76.9065265,0.000002,0.000003,0,,
289,Origin,FALSE,38.74963964,-76.75116594,0.000002,0.000004,0,,
289,Destination,FALSE,38.8415898,-77.63416,0.000002,0.000004,0,,
337,Origin,FALSE,38.74963964,-77.01758297,0.000002,0.000003,0.000001,,
337,Destination,FALSE,38.9398699,-77.2003346,0.000002,0.000003,0.000001,,
339,Origin,FALSE,39.11,-77.284,0.000002,0.000003,0.000001,,
339,Destination,FALSE,39.03815,-76.91293796,0.000002,0.000003,0.000001,,
357,Origin,FALSE,38.74963964,-76.75116594,0.000002,0.000002,0.000001,,
357,Destination,FALSE,38.89072985,-76.83780849,0.000002,0.000002,0.000001,,
364,Origin,FALSE,39.11,-77.284,0.000002,0.000003,0.000002,,
364,Destination,FALSE,38.49760946,-77.48789027,0.000002,0.000003,0.000002,,
380,Origin,TRUE,38.49760946,-77.12221595,0.000002,0.000004,0,,
380,Destination,TRUE,38.92981982,-77.284,0.000002,0.000004,0,,
385,Origin,TRUE,38.59588956,-77.05057093,0.000002,0.000003,0,,
385,Destination,TRUE,38.92981982,-77.284,0.000002,0.000003,0,,
401,Origin,FALSE,38.74963964,-76.75116594,0.000002,0.000004,0.000001,,
401,Destination,FALSE,38.69416966,-77.63416,0.000002,0.000004,0.000001,,
425,Origin,FALSE,39.11,-76.75607549,0.000002,0.000003,0.000001,,
425,Destination,FALSE,38.98900995,-77.27309448,0.000002,0.000003,0.000001,,
489,Origin,FALSE,38.74963964,-77.284,0.000002,0.000003,0.000001,,
489,Destination,FALSE,39.03815,-77.63416,0.000002,0.000003,0.000001,,
490,Origin,FALSE,38.74963964,-77.284,0.000002,0.000003,0.000001,,
490,Destination,FALSE,38.8415898,-76.98177535,0.000002,0.000003,0.000001,,
499,Origin,FALSE,39.11,-77.284,0.000002,0.000003,0.000001,,
499,Destination,FALSE,38.59588956,-77.48826273,0.000002,0.000003,0.000001,,
502,Origin,FALSE,39.11,-77.02003774,0.000002,0.000004,0,,
502,Destination,FALSE,38.69416966,-77.12481655,0.000002,0.000004,0,,
508,Origin,FALSE,38.74963964,-76.75116594,0.000002,0.000002,0.000001,,
508,Destination,FALSE,38.8415898,-76.98177535,0.000002,0.000002,0.000001,,
519,Origin,TRUE,38.59588956,-77.63416,0.000002,0.000003,0.000001,,
519,Destination,TRUE,38.92981982,-76.75363208,0.000002,0.000003,0.000001,,
520,Origin,FALSE,39.11,-77.284,0.000002,0.000002,0.000001,,
520,Destination,FALSE,38.9398699,-76.91111767,0.000002,0.000002,0.000001,,
557,Origin,FALSE,39.11,-77.284,0.000002,0.000002,0.000001,,
557,Destination,FALSE,38.79244975,-76.98094895,0.000002,0.000002,0.000001,,
559,Origin,FALSE,38.74963964,-76.75116594,0.000002,0.000003,0,,
559,Destination,FALSE,38.54674951,-76.83070207,0.000002,0.000003,0,,
585,Origin,FALSE,38.74963964,-77.01758297,0.000002,0.000003,0.000001,,
585,Destination,FALSE,38.98900995,-77.27309448,0.000002,0.000003,0.000001,,
592,Origin,FALSE,39.11,-77.284,0.000002,0.000003,0.000001,,
592,Destination,FALSE,38.74330971,-77.34347576,0.000002,0.000003,0.000001,,
602,Origin,TRUE,38.59588956,-77.56121137,0.000002,0.000001,0.000003,,
602,Destination,TRUE,39.11,-76.75607549,0.000002,0.000001,0.000003,,
603,Origin,FALSE,38.92981982,-76.75363208,0.000002,0.000003,0,,
603,Destination,FALSE,38.49760946,-76.90281136,0.000002,0.000003,0,,
648,Origin,TRUE,38.49760946,-76.97594623,0.000002,0.000003,0.000002,,
648,Destination,TRUE,39.11,-76.75607549,0.000002,0.000003,0.000002,,
666,Origin,TRUE,38.79244975,-77.41642298,0.000002,0.000003,0.000001,,
666,Destination,TRUE,39.11,-77.02003774,0.000002,0.000003,0.000001,,
670,Origin,FALSE,38.74963964,-76.75116594,0.000002,0.000003,0.000001,,
670,Destination,FALSE,38.79244975,-77.63416,0.000002,0.000003,0.000001,,
693,Origin,TRUE,38.54674951,-77.48807674,0.000002,0.000001,0.000002,,
693,Destination,TRUE,38.74963964,-76.75116594,0.000002,0.000001,0.000002,,
731,Origin,TRUE,38.49760946,-77.63416,0.000002,0.000003,0.000001,,
731,Destination,TRUE,38.74963964,-76.75116594,0.000002,0.000003,0.000001,,
733,Origin,FALSE,39.11,-77.284,0.000002,0.000003,0.000001,,
733,Destination,FALSE,39.03815,-77.34567118,0.000002,0.000003,0.000001,,
744,Origin,FALSE,39.11,-77.02003774,0.000002,0.000003,0.000001,,
744,Destination,FALSE,38.98900995,-77.5619469,0.000002,0.000003,0.000001,,
747,Origin,FALSE,39.11,-76.75607549,0.000002,0.000004,0.000001,,
747,Destination,FALSE,38.49760946,-76.97594623,0.000002,0.000004,0.000001,,
752,Origin,FALSE,39.11,-77.02003774,0.000002,0.000004,0,,
752,Destination,FALSE,38.8415898,-77.63416,0.000002,0.000004,0,,
775,Origin,FALSE,38.92981982,-76.75363208,0.000002,0.000003,0.000001,,
775,Destination,FALSE,38.49760946,-77.48789027,0.000002,0.000003,0.000001,,
781,Origin,TRUE,38.54674951,-77.56111837,0.000002,0.000002,0.000002,,
781,Destination,TRUE,39.11,-77.02003774,0.000002,0.000002,0.000002,,
791,Origin,FALSE,39.11,-76.75607549,0.000002,0.000002,0.000002,,
791,Destination,FALSE,38.69416966,-77.12481655,0.000002,0.000002,0.000002,,
797,Origin,FALSE,39.11,-76.75607549,0.000002,0.000002,0.000001,,
797,Destination,FALSE,38.89072985,-77.48936882,0.000002,0.000002,0.000001,,
802,Origin,FALSE,38.74963964,-76.75116594,0.000002,0.000004,0.000001,,
802,Destination,FALSE,38.89072985,-77.56176441,0.000002,0.000004,0.000001,,
825,Origin,FALSE,39.11,-77.02003774,0.000002,0.000004,0.000001,,
825,Destination,FALSE,38.98900995,-77.20088138,0.000002,0.000004,0.000001,,
832,Origin,FALSE,39.11,-77.284,0.000002,0.000002,0.000002,,
832,Destination,FALSE,38.54674951,-76.97678533,0.000002,0.000002,0.000002,,
836,Origin,TRUE,38.54674951,-77.12286859,0.000002,0.000002,0.000001,,
836,Destination,TRUE,38.74963964,-77.01758297,0.000002,0.000002,0.000001,,
838,Origin,FALSE,39.11,-77.284,0.000002,0.000003,0.000001,,
838,Destination,FALSE,39.03815,-77.5620378,0.000002,0.000003,0.000001,,
854,Origin,FALSE,39.11,-77.284,0.000002,0.000002,0.000001,,
854,Destination,FALSE,38.49760946,-77.04908109,0.000002,0.000002,0.000001,,
874,Origin,FALSE,39.11,-77.284,0.000002,0.000004,0.000001,,
874,Destination,FALSE,38.89072985,-77.56176441,0.000002,0.000004,0.000001,,
877,Origin,TRUE,38.64502961,-76.83274538,0.000002,0.000004,0,,
877,Destination,TRUE,39.11,-76.75607549,0.000002,0.000004,0,,
912,Origin,FALSE,39.11,-77.284,0.000002,0.000003,0.000001,,
912,Destination,FALSE,38.69416966,-77.41586995,0.000002,0.000003,0.000001,,
918,Origin,FALSE,39.11,-77.02003774,0.000002,0.000002,0.000002,,
918,Destination,FALSE,38.49760946,-77.12221595,0.000002,0.000002,0.000002,,
940,Origin,FALSE,39.11,-76.75607549,0.000002,0.000003,0.000001,,
940,Destination,FALSE,38.54674951,-76.9037437,0.000002,0.000003,0.000001,,
1025,Origin,FALSE,39.11,-77.284,0.000002,0.000004,0.000001,,
1025,Destination,FALSE,38.59588956,-77.56121137,0.000002,0.000004,0.000001,,
1026,Origin,FALSE,38.74963964,-76.75116594,0.000002,0.000003,0.000001,,
1026,Destination,FALSE,39.03815,-77.05718237,0.000002,0.000003,0.000001,,
1034,Origin,FALSE,39.11,-77.284,0.000002,0.000003,0.000001,,
1034,Destination,FALSE,38.89072985,-77.48936882,0.000002,0.000003,0.000001,,
1035,Origin,FALSE,39.11,-77.02003774,0.000002,0.000003,0.000001,,
1035,Destination,FALSE,38.89072985,-77.63416,0.000002,0.000003,0.000001,,
1045,Origin,TRUE,38.59588956,-77.63416,0.000002,0.000003,0.000001,,
1045,Destination,TRUE,38.74963964,-77.284,0.000002,0.000003,0.000001,,
1046,Origin,FALSE,39.11,-76.75607549,0.000002,0.000003,0,,
1046,Destination,FALSE,38.98900995,-76.91202896,0.000002,0.000003,0,,
1049,Origin,FALSE,39.11,-77.02003774,0.000002,0.000002,0.000002,,
1049,Destination,FALSE,38.74330971,-77.19813363,0.000002,0.000002,0.000002,,
1068,Origin,FALSE,39.11,-76.75607549,0.000002,0.000001,0.000002,,
1068,Destination,FALSE,39.03815,-76.84081576,0.000002,0.000001,0.000002,,
1143,Origin,FALSE,38.92981982,-76.75363208,0.000002,0.000004,0.000001,,
1143,Destination,FALSE,38.64502961,-77.48844825,0.000002,0.000004,0.000001,,
1158,Origin,FALSE,39.11,-77.02003774,0.000002,0.000003,0.000001,,
1158,Destination,FALSE,38.54674951,-76.9037437,0.000002,0.000003,0.000001,,
1170,Origin,TRUE,38.64502961,-77.63416,0.000002,0.000003,0.000001,,
1170,Destination,TRUE,38.92981982,-76.75363208,0.000002,0.000003,0.000001,,
1173,Origin,TRUE,38.54674951,-77.19591022,0.000002,0.000002,0.000003,,
1173,Destination,TRUE,38.74963964,-76.75116594,0.000002,0.000002,0.000003,,
1178,Origin,TRUE,38.69416966,-76.83376315,0.000002,0.000004,0.000001,,
1178,Destination,TRUE,38.92981982,-76.75363208,0.000002,0.000004,0.000001,,
1184,Origin,FALSE,39.11,-76.75607549,0.000002,0.000002,0.000002,,
1184,Destination,FALSE,38.89072985,-77.19978645,0.000002,0.000002,0.000002,,
1189,Origin,FALSE,38.74963964,-76.75116594,0.000002,0.000004,0,,
1189,Destination,FALSE,38.49760946,-77.41475541,0.000002,0.000004,0,,
1192,Origin,FALSE,38.92981982,-76.75363208,0.000002,0.000004,0.000001,,
1192,Destination,FALSE,38.64502961,-76.83274538,0.000002,0.000004,0.000001,,
1205,Origin,TRUE,38.49760946,-76.8296765,0.000002,0.000006,0,,
1205,Destination,TRUE,38.92981982,-76.75363208,0.000002,0.000006,0,,
1206,Origin,TRUE,38.69416966,-76.83376315,0.000002,0.000003,0.000002,,
1206,Destination,TRUE,38.74963964,-77.284,0.000002,0.000003,0.000002,,
1246,Origin,TRUE,38.54674951,-76.83070207,0.000002,0.000003,0.000001,,
1246,Destination,TRUE,38.92981982,-77.284,0.000002,0.000003,0.000001,,
1250,Origin,FALSE,38.74963964,-76.75116594,0.000002,0.000005,0.000001,,
1250,Destination,FALSE,38.98900995,-77.63416,0.000002,0.000005,0.000001,,
1252,Origin,FALSE,39.11,-76.75607549,0.000002,0.000003,0.000002,,
1252,Destination,FALSE,38.98900995,-76.98424207,0.000002,0.000003,0.000002,,
1254,Origin,FALSE,38.92981982,-76.75363208,0.000002,0.000003,0.000001,,
1254,Destination,FALSE,38.79244975,-77.41642298,0.000002,0.000003,0.000001,,
1263,Origin,FALSE,39.11,-76.75607549,0.000002,0.000003,0.000002,,
1263,Destination,FALSE,38.98900995,-77.05645517,0.000002,0.000003,0.000002,,
1285,Origin,FALSE,39.11,-77.02003774,0.000002,0.000002,0.000001,,
1285,Destination,FALSE,38.54674951,-77.56111837,0.000002,0.000002,0.000001,,
1296,Origin,FALSE,39.11,-77.02003774,0.000002,0.000004,0.000001,,
1296,Destination,FALSE,38.69416966,-77.0520532,0.000002,0.000004,0.000001,,
1306,Origin,FALSE,38.74963964,-76.75116594,0.000002,0.000004,0.000001,,
1306,Destination,FALSE,38.49760946,-77.63416,0.000002,0.000004,0.000001,,
1308,Origin,FALSE,39.11,-77.284,0.000002,0.000003,0.000002,,
1308,Destination,FALSE,38.74330971,-77.12546257,0.000002,0.000003,0.000002,,
1314,Origin,FALSE,39.11,-77.284,0.000002,0.000004,0.000001,,
1314,Destination,FALSE,38.54674951,-77.34199348,0.000002,0.000004,0.000001,,
1326,Origin,FALSE,38.92981982,-76.75363208,0.000002,0.000004,0.000001,,
1326,Destination,FALSE,38.9398699,-77.05572614,0.000002,0.000004,0.000001,,
1328,Origin,FALSE,39.11,-77.02003774,0.000002,0.000003,0.000001,,
1328,Destination,FALSE,38.79244975,-77.63416,0.000002,0.000003,0.000001,,
1333,Origin,FALSE,38.74963964,-76.75116594,0.000002,0.000004,0,,
1333,Destination,FALSE,38.59588956,-76.90467366,0.000002,0.000004,0,,
1342,Origin,FALSE,38.92981982,-76.75363208,0.000002,0.000003,0.000001,,
1342,Destination,FALSE,39.03815,-76.98506016,0.000002,0.000003,0.000001,,
1355,Origin,FALSE,39.11,-76.75607549,0.000002,0.000002,0.000002,,
1355,Destination,FALSE,38.9398699,-77.4172473,0.000002,0.000002,0.000002,,
1413,Origin,FALSE,38.74963964,-77.01758297,0.000002,0.000002,0.000002,,
1413,Destination,FALSE,38.59588956,-77.63416,0.000002,0.000002,0.000002,,
1458,Origin,FALSE,38.74963964,-77.01758297,0.000002,0.000003,0.000001,,
1458,Destination,FALSE,38.59588956,-77.12351956,0.000002,0.000003,0.000001,,
1469,Origin,FALSE,39.11,-77.02003774,0.000002,0.000003,0.000001,,
1469,Destination,FALSE,38.54674951,-77.26895185,0.000002,0.000003,0.000001,,
1488,Origin,FALSE,39.11,-77.02003774,0.000002,0.000004,0.000001,,
1488,Destination,FALSE,38.69416966,-77.56139665,0.000002,0.000004,0.000001,,
1539,Origin,FALSE,39.11,-77.02003774,0.000002,0.000002,0.000001,,
1539,Destination,FALSE,38.59588956,-77.34236546,0.000002,0.000002,0.000001,,
1540,Origin,FALSE,38.92981982,-76.75363208,0.000002,0.000002,0.000002,,
1540,Destination,FALSE,38.8415898,-77.27172409,0.000002,0.000002,0.000002,,
1546,Origin,FALSE,38.92981982,-76.75363208,0.000002,0.000004,0,,
1546,Destination,FALSE,38.54674951,-77.19591022,0.000002,0.000004,0,,
1583,Origin,FALSE,39.11,-77.02003774,0.000002,0.000003,0,,
1583,Destination,FALSE,38.59588956,-76.90467366,0.000002,0.000003,0,,
1589,Origin,FALSE,39.11,-77.02003774,0.000002,0.000003,0.000001,,
1589,Destination,FALSE,38.79244975,-77.27126497,0.000002,0.000003,0.000001,,
1618,Origin,FALSE,39.11,-77.284,0.000002,0.000004,0.000001,,
1618,Destination,FALSE,38.8415898,-77.34421127,0.000002,0.000004,0.000001,,
1662,Origin,TRUE,38.64502961,-77.63416,0.000002,0.000004,0.000001,,
1662,Destination,TRUE,38.74963964,-77.01758297,0.000002,0.000004,0.000001,,
1667,Origin,FALSE,38.92981982,-76.75363208,0.000002,0.000005,0,,
1667,Destination,FALSE,38.89072985,-77.48936882,0.000002,0.000005,0,,
1668,Origin,FALSE,39.11,-77.02003774,0.000002,0.000001,0.000002,,
1668,Destination,FALSE,38.49760946,-77.19535082,0.000002,0.000001,0.000002,,
1676,Origin,FALSE,39.11,-76.75607549,0.000002,0.000003,0.000001,,
1676,Destination,FALSE,38.64502961,-76.83274538,0.000002,0.000003,0.000001,,
1686,Origin,FALSE,38.74963964,-76.75116594,0.000002,0.000004,0,,
1686,Destination,FALSE,38.69416966,-77.0520532,0.000002,0.000004,0,,
1694,Origin,TRUE,39.03815,-77.63416,0.000002,0.000002,0.000001,,
1694,Destination,TRUE,39.11,-77.284,0.000002,0.000002,0.000001,,
1725,Origin,TRUE,38.49760946,-76.90281136,0.000002,0.000004,0,,
1725,Destination,TRUE,39.11,-76.75607549,0.000002,0.000004,0,,
1739,Origin,FALSE,38.74963964,-76.75116594,0.000002,0.000003,0.000001,,
1739,Destination,FALSE,38.9398699,-76.9834219,0.000002,0.000003,0.000001,,
1740,Origin,FALSE,39.11,-76.75607549,0.000002,0.000001,0.000003,,
1740,Destination,FALSE,38.79244975,-77.48900199,0.000002,0.000001,0.000003,,
1748,Origin,FALSE,39.11,-77.02003774,0.000002,0.000003,0.000001,,
1748,Destination,FALSE,38.59588956,-77.48826273,0.000002,0.000003,0.000001,,
1764,Origin,TRUE,39.03815,-77.63416,0.000002,0.000002,0.000001,,
1764,Destination,TRUE,39.11,-77.02003774,0.000002,0.000002,0.000001,,
1781,Origin,FALSE,38.74963964,-76.75116594,0.000002,0.000004,0,,
1781,Destination,FALSE,38.74330971,-77.05279151,0.000002,0.000004,0,,
1807,Origin,FALSE,39.11,-76.75607549,0.000002,0.000002,0.000001,,
1807,Destination,FALSE,38.59588956,-77.63416,0.000002,0.000002,0.000001,,
1811,Origin,FALSE,38.92981982,-76.75363208,0.000002,0.000005,0.000001,,
1811,Destination,FALSE,38.49760946,-77.34162055,0.000002,0.000005,0.000001,,
1820,Origin,FALSE,39.11,-77.02003774,0.000002,0.000002,0.000001,,
1820,Destination,FALSE,39.03815,-76.98506016,0.000002,0.000002,0.000001,,
1840,Origin,FALSE,38.74963964,-77.01758297,0.000002,0.000003,0.000002,,
1840,Destination,FALSE,38.8415898,-76.83680099,0.000002,0.000003,0.000002,,
1844,Origin,FALSE,39.11,-77.02003774,0.000002,0.000004,0.000001,,
1844,Destination,FALSE,38.64502961,-77.26988063,0.000002,0.000004,0.000001,,
1861,Origin,TRUE,38.59588956,-77.05057093,0.000002,0.000003,0,,
1861,Destination,TRUE,39.11,-77.284,0.000002,0.000003,0,,
1876,Origin,FALSE,39.11,-77.02003774,0.000002,0.000004,0.000001,,
1876,Destination,FALSE,38.69416966,-76.97928985,0.000002,0.000004,0.000001,,
1878,Origin,TRUE,38.64502961,-76.83274538,0.000002,0.000005,0,,
1878,Destination,TRUE,38.92981982,-76.75363208,0.000002,0.000005,0,,
1918,Origin,FALSE,38.74963964,-76.75116594,0.000002,0.000005,0,,
1918,Destination,FALSE,38.69416966,-76.97928985,0.000002,0.000005,0,,
1936,Origin,FALSE,38.74963964,-76.75116594,0.000002,0.000002,0.000001,,
1936,Destination,FALSE,38.64502961,-77.48844825,0.000002,0.000002,0.000001,,
1986,Origin,FALSE,38.74963964,-77.01758297,0.000002,0.000001,0.000003,,
1986,Destination,FALSE,38.79244975,-76.98094895,0.000002,0.000001,0.000003,,
2038,Origin,FALSE,39.11,-77.284,0.000002,0.000005,0,,
2038,Destination,FALSE,38.59588956,-76.90467366,0.000002,0.000005,0,,
2049,Origin,FALSE,39.11,-77.284,0.000002,0.000003,0.000001,,
2049,Destination,FALSE,38.8415898,-77.41669845,0.000002,0.000003,0.000001,,
2076,Origin,FALSE,38.92981982,-76.75363208,0.000002,0.000003,0.000001,,
2076,Destination,FALSE,38.54674951,-77.34199348,0.000002,0.000003,0.000001,,
2085,Origin,FALSE,39.11,-77.02003774,0.000002,0.000003,0.000001,,
2085,Destination,FALSE,38.74330971,-77.56148894,0.000002,0.000003,0.000001,,
2095,Origin,FALSE,39.11,-77.02003774,0.000002,0.000002,0.000002,,
2095,Destination,FALSE,38.69416966,-77.27034325,0.000002,0.000002,0.000002,,
2113,Origin,TRUE,38.8415898,-77.48918563,0.000002,0.000003,0.000002,,
2113,Destination,TRUE,38.92981982,-77.284,0.000002,0.000003,0.000002,,
2120,Origin,TRUE,38.8415898,-76.90928817,0.000002,0.000002,0.000001,,
2120,Destination,TRUE,39.11,-77.284,0.000002,0.000002,0.000001,,
2129,Origin,FALSE,38.92981982,-76.75363208,0.000002,0.000003,0.000001,,
2129,Destination,FALSE,38.59588956,-77.34236546,0.000002,0.000003,0.000001,,
2137,Origin,FALSE,38.92981982,-76.75363208,0.000002,0.000003,0.000001,,
2137,Destination,FALSE,38.59588956,-77.05057093,0.000002,0.000003,0.000001,,
2140,Origin,FALSE,39.11,-77.284,0.000002,0.000002,0.000001,,
2140,Destination,FALSE,38.64502961,-77.12416888,0.000002,0.000002,0.000001,,
2151,Origin,FALSE,39.11,-76.75607549,0.000002,0.000002,0.000001,,
2151,Destination,FALSE,38.89072985,-77.41697322,0.000002,0.000002,0.000001,,
2180,Origin,FALSE,39.11,-77.284,0.000002,0.000002,0.000001,,
2180,Destination,FALSE,38.49760946,-76.97594623,0.000002,0.000002,0.000001,,
2182,Origin,FALSE,39.11,-76.75607549,0.000002,0.000002,0.000002,,
2182,Destination,FALSE,38.89072985,-77.27218204,0.000002,0.000002,0.000002,,
2244,Origin,TRUE,38.49760946,-77.63416,0.000002,0.000002,0.000001,,
2244,Destination,TRUE,39.11,-76.75607549,0.000002,0.000002,0.000001,,
2252,Origin,FALSE,39.11,-77.284,0.000002,0.000004,0.000001,,
2252,Destination,FALSE,38.98900995,-76.91202896,0.000002,0.000004,0.000001,,
2266,Origin,FALSE,39.11,-76.75607549,0.000002,0.000003,0.000001,,
2266,Destination,FALSE,38.49760946,-77.63416,0.000002,0.000003,0.000001,,
2286,Origin,FALSE,39.11,-77.02003774,0.000002,0.000003,0.000001,,
2286,Destination,FALSE,38.74330971,-76.98012045,0.000002,0.000003,0.000001,,
2293,Origin,FALSE,39.11,-77.02003774,0.000002,0.000003,0,,
2293,Destination,FALSE,38.49760946,-76.97594623,0.000002,0.000003,0,,
2343,Origin,FALSE,38.92981982,-76.75363208,0.000002,0.000003,0.000001,,
2343,Destination,FALSE,38.98900995,-77.63416,0.000002,0.000003,0.000001,,
2371,Origin,FALSE,38.74963964,-76.75116594,0.000002,0.000005,0,,
2371,Destination,FALSE,38.8415898,-77.05426254,0.000002,0.000005,0,,
2373,Origin,FALSE,39.11,-76.75607549,0.000002,0.000001,0.000002,,
2373,Destination,FALSE,38.64502961,-77.3427365,0.000002,0.000001,0.000002,,
2397,Origin,FALSE,38.92981982,-76.75363208,0.000002,0.000003,0,,
2397,Destination,FALSE,39.03815,-77.12930457,0.000002,0.000003,0,,
2423,Origin,FALSE,38.74963964,-76.75116594,0.000002,0.000003,0,,
2423,Destination,FALSE,38.69416966,-77.3431066,0.000002,0.000003,0,,
2438,Origin,TRUE,38.54674951,-77.56111837,0.000002,0.000003,0.000001,,
2438,Destination,TRUE,38.92981982,-77.01881604,0.000002,0.000003,0.000001,,
2458,Origin,FALSE,39.11,-77.284,0.000002,0.000004,0.000001,,
